index,Ticker,SimFinId,Currency,Fiscal Year,Fiscal Period,Report Date,Publish Date,Restated Date,Shares (Basic),Shares (Diluted),Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common)
30362,META,121021,USD,2023,Q3,2023-09-30,2023-10-26,2024-10-31,2576000000.0,2641000000.0,34146000000.0,-6210000000.0,27936000000.0,-14188000000.0,-4947000000.0,-9241000000.0,,13748000000.0,272000000.0,,14020000000.0,,14020000000,-2437000000.0,11583000000,,11583000000,11583000000
30363,META,121021,USD,2023,Q4,2023-12-31,2024-02-02,2024-10-31,2565000000.0,2667000000.0,40111000000.0,-7695000000.0,32416000000.0,-16032000000.0,-5515000000.0,-10517000000.0,,16384000000.0,423000000.0,,16807000000.0,,16807000000,-2790000000.0,14017000000,,14017000000,14017000000
30364,META,121021,USD,2024,Q1,2024-03-31,2024-04-25,2025-05-01,2545000000.0,2625000000.0,36455000000.0,-6640000000.0,29815000000.0,-15997000000.0,-6019000000.0,-9978000000.0,,13818000000.0,365000000.0,,14183000000.0,,14183000000,-1814000000.0,12369000000,,12369000000,12369000000
30365,META,121021,USD,2024,Q2,2024-06-30,2024-08-01,2025-07-31,2534000000.0,2610000000.0,39071000000.0,-7308000000.0,31763000000.0,-16916000000.0,-6379000000.0,-10537000000.0,,14847000000.0,259000000.0,,15106000000.0,,15106000000,-1641000000.0,13465000000,,13465000000,13465000000
30366,META,121021,USD,2024,Q3,2024-09-30,2024-10-31,2025-10-30,2529000000.0,2600000000.0,40589000000.0,-7375000000.0,33214000000.0,-15864000000.0,-4687000000.0,-11177000000.0,,17350000000.0,472000000.0,,17822000000.0,,17822000000,-2134000000.0,15688000000,,15688000000,15688000000
31582,MRK,262201,USD,2019,Q4,2019-12-31,2020-02-26,2020-11-05,2665064000.0,2679736000.0,4149000000.0,-1573000000.0,2576000000.0,-4129000000.0,-1729000000.0,-2400000000.0,,-1553000000.0,233000000.0,,-1320000000.0,-182000000.0,-1502000000,-306000000.0,-1808000000,4153000000.0,2356000000,2356000000
31583,MRK,262201,USD,2020,Q1,2020-03-31,2020-05-06,2021-05-05,2654584000.0,2669256000.0,12057000000.0,-3312000000.0,8745000000.0,-4764000000.0,-2555000000.0,-2209000000.0,,3981000000.0,-71000000.0,,3910000000.0,-72000000.0,3838000000,-619000000.0,3219000000,,3219000000,3219000000
31584,MRK,262201,USD,2020,Q2,2020-06-30,2020-08-05,2021-08-09,2648296000.0,2657728000.0,9353000000.0,-2747000000.0,6606000000.0,-4170000000.0,-2085000000.0,-2085000000.0,,2436000000.0,387000000.0,,2823000000.0,-82000000.0,2741000000,-396000000.0,2345000000,661000000.0,3002000000,3002000000
31585,MRK,262201,USD,2020,Q3,2020-09-30,2020-11-05,2021-11-05,2650392000.0,2659824000.0,10929000000.0,-3013000000.0,7916000000.0,-5409000000.0,-2060000000.0,-3349000000.0,,2507000000.0,312000000.0,,2819000000.0,-113000000.0,2706000000,-380000000.0,2326000000,617000000.0,2941000000,2941000000
31586,MRK,262201,USD,2020,Q4,2020-12-31,2021-02-25,2021-11-05,2652488000.0,2665064000.0,10948000000.0,-5029000000.0,5919000000.0,-8407000000.0,-2619000000.0,-5788000000.0,,-2488000000.0,253000000.0,,-2235000000.0,-310000000.0,-2545000000,-69000000.0,-2614000000,523000000.0,-2094000000,-2094000000
31587,MRK,262201,USD,2021,Q1,2021-03-31,2021-05-05,2022-05-05,2652488000.0,2662968000.0,10627000000.0,-3199000000.0,7428000000.0,-4599000000.0,-2187000000.0,-2412000000.0,,2829000000.0,455000000.0,,3284000000.0,-297000000.0,2987000000,-238000000.0,2749000000,434000000.0,3179000000,3179000000
31588,MRK,262201,USD,2021,Q2,2021-06-30,2021-08-09,2022-08-05,2410512000.0,2418032000.0,11402000000.0,-3104000000.0,8298000000.0,-6602000000.0,-2281000000.0,-4321000000.0,,1696000000.0,103000000.0,,1799000000.0,-82000000.0,1717000000,-503000000.0,1214000000,332000000.0,1545000000,1545000000
31589,MRK,262201,USD,2021,Q3,2021-09-30,2021-11-05,2022-11-03,2530000000.0,2536000000.0,13154000000.0,-3450000000.0,9704000000.0,-4781000000.0,-2336000000.0,-2445000000.0,,4923000000.0,450000000.0,,5373000000.0,-107000000.0,5266000000,-695000000.0,4571000000,,4567000000,4567000000
31590,MRK,262201,USD,2021,Q4,2021-12-31,2022-02-25,2022-11-03,2527000000.0,2503000000.0,13521000000.0,-3874000000.0,9647000000.0,-5898000000.0,-2830000000.0,-3068000000.0,,3749000000.0,334000000.0,,4083000000.0,-174000000.0,3909000000,-85000000.0,3824000000,-62000000.0,3758000000,3758000000
31591,MRK,262201,USD,2022,Q1,2022-03-31,2022-05-05,2023-05-05,2528000000.0,2537000000.0,15901000000.0,-5380000000.0,10521000000.0,-4899000000.0,-2323000000.0,-2576000000.0,,5622000000.0,-708000000.0,,4914000000.0,-53000000.0,4861000000,-554000000.0,4307000000,,4310000000,4310000000
31592,MRK,262201,USD,2022,Q2,2022-06-30,2022-08-05,2023-08-07,2531000000.0,2540000000.0,14593000000.0,-4216000000.0,10377000000.0,-5310000000.0,-2512000000.0,-2798000000.0,,5067000000.0,-438000000.0,,4629000000.0,-142000000.0,4487000000,-538000000.0,3949000000,,3944000000,3944000000
31593,MRK,262201,USD,2022,Q3,2022-09-30,2022-11-03,2023-11-03,2533000000.0,2542000000.0,14959000000.0,-3934000000.0,11025000000.0,-6919000000.0,-2520000000.0,-4399000000.0,,4106000000.0,-429000000.0,,3677000000.0,-94000000.0,3583000000,-330000000.0,3253000000,,3248000000,3248000000
31594,MRK,262201,USD,2022,Q4,2022-12-31,2023-02-24,2023-11-03,2536000000.0,2549000000.0,13830000000.0,-3881000000.0,9949000000.0,-6462000000.0,-2687000000.0,-3775000000.0,,3487000000.0,75000000.0,,3562000000.0,-49000000.0,3513000000,-495000000.0,3018000000,,3017000000,3017000000
31595,MRK,262201,USD,2023,Q1,2023-03-31,2023-05-05,2024-05-03,2538000000.0,2551000000.0,14487000000.0,-3926000000.0,10561000000.0,-6755000000.0,-2479000000.0,-4276000000.0,,3806000000.0,-89000000.0,,3717000000.0,-67000000.0,3650000000,-825000000.0,2825000000,,2821000000,2821000000
31596,MRK,262201,USD,2023,Q2,2023-06-30,2023-08-07,2024-08-05,2539000000.0,2539000000.0,15035000000.0,-4024000000.0,11011000000.0,-16023000000.0,-2702000000.0,-13321000000.0,,-5012000000.0,-172000000.0,,-5184000000.0,-151000000.0,-5335000000,-637000000.0,-5972000000,,-5975000000,-5975000000
31597,MRK,262201,USD,2023,Q3,2023-09-30,2023-11-03,2024-11-06,2537521169.0,2546000000.0,15962000000.0,-4264000000.0,11698000000.0,-5826000000.0,-2519000000.0,-3307000000.0,,5872000000.0,-126000000.0,,5746000000.0,-126000000.0,5620000000,-870000000.0,4750000000,,4745000000,4745000000
31598,MRK,262201,USD,2023,Q4,2023-12-31,2024-02-26,2024-11-06,2533478831.0,2552000000.0,14630000000.0,-3912000000.0,10718000000.0,-12431000000.0,-2804000000.0,-9627000000.0,,-1713000000.0,-78000000.0,,-1791000000.0,-255000000.0,-2046000000,820000000.0,-1226000000,,-1226000000,-1226000000
31599,MRK,262201,USD,2024,Q1,2024-03-31,2024-05-03,2025-05-02,2533000000.0,2544000000.0,15775000000.0,-3540000000.0,12235000000.0,-6475000000.0,-2483000000.0,-3992000000.0,,5760000000.0,33000000.0,,5793000000.0,-123000000.0,5670000000,-903000000.0,4767000000,,4762000000,4762000000
31600,MRK,262201,USD,2024,Q2,2024-06-30,2024-08-05,2025-08-05,2534000000.0,2544000000.0,16112000000.0,-3745000000.0,12367000000.0,-6239000000.0,-2739000000.0,-3500000000.0,,6128000000.0,-42000000.0,,6086000000.0,-80000000.0,6006000000,-545000000.0,5461000000,,5455000000,5455000000
31601,MRK,262201,USD,2024,Q3,2024-09-30,2024-11-06,2025-11-05,2534000000.0,2541000000.0,16657000000.0,-4080000000.0,12577000000.0,-8593000000.0,-2731000000.0,-5862000000.0,,3984000000.0,162000000.0,,4146000000.0,-56000000.0,4090000000,-929000000.0,3161000000,,3157000000,3157000000
31800,MSFT,59265,USD,2020,Q2,2019-12-31,2020-01-29,2021-01-26,7621000000.0,7691000000.0,36906000000.0,-12358000000.0,24548000000.0,-10657000000.0,-6054000000.0,-4603000000.0,,13891000000.0,194000000.0,,14085000000.0,,14085000000,-2436000000.0,11649000000,,11649000000,11649000000
31801,MSFT,59265,USD,2020,Q3,2020-03-31,2020-04-29,2021-04-27,7602000000.0,7675000000.0,35021000000.0,-10975000000.0,24046000000.0,-11071000000.0,-6184000000.0,-4887000000.0,,12975000000.0,-132000000.0,,12843000000.0,,12843000000,-2091000000.0,10752000000,,10752000000,10752000000
31802,MSFT,59265,USD,2020,Q4,2020-06-30,2020-07-30,2022-07-28,7583000000.0,7656000000.0,38033000000.0,-12339000000.0,25694000000.0,-12287000000.0,-7073000000.0,-5214000000.0,,13407000000.0,15000000.0,,13422000000.0,,13422000000,-2220000000.0,11202000000,,11202000000,11202000000
31803,MSFT,59265,USD,2021,Q1,2020-09-30,2020-10-27,2021-10-26,7566000000.0,7637000000.0,37154000000.0,-11002000000.0,26152000000.0,-10276000000.0,-5350000000.0,-4926000000.0,,15876000000.0,248000000.0,,16124000000.0,,16124000000,-2231000000.0,13893000000,,13893000000,13893000000
31804,MSFT,59265,USD,2021,Q2,2020-12-31,2021-01-26,2022-01-25,7555000000.0,7616000000.0,43076000000.0,-14194000000.0,28882000000.0,-10985000000.0,-6086000000.0,-4899000000.0,,17897000000.0,440000000.0,,18337000000.0,,18337000000,-2874000000.0,15463000000,,15463000000,15463000000
31805,MSFT,59265,USD,2021,Q3,2021-03-31,2021-04-27,2022-04-26,7539000000.0,7597000000.0,41706000000.0,-13045000000.0,28661000000.0,-11613000000.0,-6409000000.0,-5204000000.0,,17048000000.0,188000000.0,,17236000000.0,,17236000000,-1779000000.0,15457000000,,15457000000,15457000000
31806,MSFT,59265,USD,2021,Q4,2021-06-30,2021-07-29,2022-04-26,7554000000.0,7617000000.0,46152000000.0,-13991000000.0,32161000000.0,-13066000000.0,-7379000000.0,-5687000000.0,,19095000000.0,310000000.0,,19405000000.0,,19405000000,-2947000000.0,16458000000,,16458000000,16458000000
31807,MSFT,59265,USD,2022,Q1,2021-09-30,2021-10-26,2022-10-25,7505000000.0,7555000000.0,45317000000.0,-13646000000.0,31671000000.0,-11433000000.0,-5834000000.0,-5599000000.0,,20238000000.0,286000000.0,,20524000000.0,,20524000000,-19000000.0,20505000000,,20505000000,20505000000
31808,MSFT,59265,USD,2022,Q2,2021-12-31,2022-01-25,2023-01-24,7505000000.0,7555000000.0,51728000000.0,-16960000000.0,34768000000.0,-12521000000.0,-6763000000.0,-5758000000.0,,22247000000.0,268000000.0,,22515000000.0,,22515000000,-3750000000.0,18765000000,,18765000000,18765000000
31809,MSFT,59265,USD,2022,Q3,2022-03-31,2022-04-26,2023-04-25,7505000000.0,7555000000.0,49360000000.0,-15615000000.0,33745000000.0,-13381000000.0,-7075000000.0,-6306000000.0,,20364000000.0,-174000000.0,,20190000000.0,,20190000000,-3462000000.0,16728000000,,16728000000,16728000000
31810,MSFT,59265,USD,2022,Q4,2022-06-30,2022-07-28,2023-04-25,7496000000.0,7540000000.0,51865000000.0,-16429000000.0,35436000000.0,-14902000000.0,-8053000000.0,-6849000000.0,,20534000000.0,-47000000.0,,20487000000.0,,20487000000,-3747000000.0,16740000000,,16740000000,16740000000
31811,MSFT,59265,USD,2023,Q1,2022-09-30,2022-10-25,2023-10-24,7457000000.0,7485000000.0,50122000000.0,-15452000000.0,34670000000.0,-13152000000.0,-6524000000.0,-6628000000.0,,21518000000.0,54000000.0,,21572000000.0,,21572000000,-4016000000.0,17556000000,,17556000000,17556000000
31812,MSFT,59265,USD,2023,Q2,2022-12-31,2023-01-24,2024-01-30,7451000000.0,7473000000.0,52747000000.0,-17488000000.0,35259000000.0,-14860000000.0,-8016000000.0,-6844000000.0,,20399000000.0,-60000000.0,,20339000000.0,,20339000000,-3914000000.0,16425000000,,16425000000,16425000000
31813,MSFT,59265,USD,2023,Q3,2023-03-31,2023-04-25,2024-04-25,7441000000.0,7464000000.0,52857000000.0,-16128000000.0,36729000000.0,-14377000000.0,-7393000000.0,-6984000000.0,,22352000000.0,321000000.0,,22673000000.0,,22673000000,-4374000000.0,18299000000,,18299000000,18299000000
31814,MSFT,59265,USD,2023,Q4,2023-06-30,2023-07-27,2024-04-25,7435000000.0,7466000000.0,56189000000.0,-16795000000.0,39394000000.0,-15140000000.0,-8401000000.0,-6739000000.0,,24254000000.0,473000000.0,,24727000000.0,,24727000000,-4646000000.0,20081000000,,20081000000,20081000000
31815,MSFT,59265,USD,2024,Q1,2023-09-30,2023-10-24,2024-10-30,7429000000.0,7462000000.0,56517000000.0,-16302000000.0,40215000000.0,-13320000000.0,-6661000000.0,-6659000000.0,,26895000000.0,389000000.0,,27284000000.0,,27284000000,-4993000000.0,22291000000,,22291000000,22291000000
31816,MSFT,59265,USD,2024,Q2,2023-12-31,2024-01-30,2025-01-29,7432000000.0,7468000000.0,62020000000.0,-19623000000.0,42397000000.0,-15365000000.0,-8223000000.0,-7142000000.0,,27032000000.0,-506000000.0,,26526000000.0,,26526000000,-4656000000.0,21870000000,,21870000000,21870000000
31817,MSFT,59265,USD,2024,Q3,2024-03-31,2024-04-25,2025-04-30,7431000000.0,7472000000.0,61858000000.0,-18505000000.0,43353000000.0,-15772000000.0,-8119000000.0,-7653000000.0,,27581000000.0,-854000000.0,,26727000000.0,,26727000000,-4788000000.0,21939000000,,21939000000,21939000000
31818,MSFT,59265,USD,2024,Q4,2024-06-30,2024-07-30,2025-04-30,7432000000.0,7474000000.0,64727000000.0,-19684000000.0,45043000000.0,-17118000000.0,-9062000000.0,-8056000000.0,,27925000000.0,-675000000.0,,27250000000.0,,27250000000,-5214000000.0,22036000000,,22036000000,22036000000
31819,MSFT,59265,USD,2025,Q1,2024-09-30,2024-10-30,2025-10-29,7433000000.0,7470000000.0,65585000000.0,-20099000000.0,45486000000.0,-14934000000.0,-7390000000.0,-7544000000.0,,30552000000.0,-283000000.0,,30269000000.0,,30269000000,-5602000000.0,24667000000,,24667000000,24667000000
32825,NEE,188922,USD,2019,Q4,2019-12-31,2020-02-14,2020-10-23,1955600000.0,1965600000.0,4588000000.0,-1289000000.0,3299000000.0,-2422000000.0,,,-969000000.0,877000000.0,11000000.0,-229000000.0,888000000.0,148000000.0,1036000000,-192000000.0,844000000,,975000000,975000000
32826,NEE,188922,USD,2020,Q1,2020-03-31,2020-04-23,2021-04-23,1957200000.0,1966800000.0,4613000000.0,-821000000.0,3792000000.0,-1811000000.0,,,-848000000.0,1981000000.0,-1656000000.0,-1298000000.0,325000000.0,-252000000.0,73000000,235000000.0,308000000,,421000000,421000000
32827,NEE,188922,USD,2020,Q2,2020-06-30,2020-07-24,2021-07-26,1958800000.0,1967200000.0,4204000000.0,-731000000.0,3473000000.0,-2287000000.0,,,-981000000.0,1186000000.0,-139000000.0,-309000000.0,1047000000.0,267000000.0,1314000000,-185000000.0,1129000000,,1275000000,1275000000
32828,NEE,188922,USD,2020,Q3,2020-09-30,2020-10-23,2021-10-25,1959600000.0,1968800000.0,4785000000.0,-1111000000.0,3674000000.0,-2666000000.0,,,-1279000000.0,1008000000.0,91000000.0,-201000000.0,1099000000.0,153000000.0,1252000000,-129000000.0,1123000000,,1229000000,1229000000
32829,NEE,188922,USD,2020,Q4,2020-12-31,2021-02-12,2021-10-25,1960400000.0,1972400000.0,4395000000.0,-876000000.0,3519000000.0,-2932000000.0,,,-944000000.0,587000000.0,-1503000000.0,-142000000.0,-916000000.0,691000000.0,-225000000,35000000.0,-190000000,,-5000000,-5000000
32830,NEE,188922,USD,2021,Q1,2021-03-31,2021-04-23,2022-04-22,1961600000.0,1973000000.0,3726000000.0,-906000000.0,2820000000.0,-2165000000.0,,,-749000000.0,655000000.0,928000000.0,421000000.0,1583000000.0,165000000.0,1748000000,-250000000.0,1498000000,,1666000000,1666000000
32831,NEE,188922,USD,2021,Q2,2021-06-30,2021-07-26,2022-07-27,1961600000.0,1973000000.0,3927000000.0,-1103000000.0,2824000000.0,-2307000000.0,,,-981000000.0,517000000.0,-769000000.0,-757000000.0,-252000000.0,184000000.0,-68000000,140000000.0,72000000,,256000000,256000000
32832,NEE,188922,USD,2021,Q3,2021-09-30,2021-10-25,2022-11-03,1973770492.0,1975000000.0,4370000000.0,-1383000000.0,2987000000.0,-2621000000.0,,,-1230000000.0,366000000.0,-194000000.0,-335000000.0,172000000.0,105000000.0,277000000,27000000.0,304000000,,447000000,447000000
32833,NEE,188922,USD,2021,Q4,2021-12-31,2022-02-18,2022-11-03,1973770492.0,1975000000.0,5046000000.0,-1134000000.0,3912000000.0,-2614000000.0,,,-964000000.0,1298000000.0,-375000000.0,-599000000.0,923000000.0,294000000.0,1217000000,-264000000.0,953000000,,1204000000,1204000000
32834,NEE,188922,USD,2022,Q1,2022-03-31,2022-04-22,2023-04-26,1973770492.0,1975000000.0,2890000000.0,-1366000000.0,1524000000.0,-2322000000.0,,,-885000000.0,-798000000.0,-266000000.0,142000000.0,-1064000000.0,12000000.0,-1052000000,359000000.0,-693000000,,-451000000,-451000000
32835,NEE,188922,USD,2022,Q2,2022-06-30,2022-07-27,2023-07-26,1973770492.0,1975000000.0,5183000000.0,-1589000000.0,3594000000.0,-2647000000.0,,,-1159000000.0,947000000.0,687000000.0,217000000.0,1634000000.0,-227000000.0,1407000000,-294000000.0,1113000000,,1380000000,1380000000
32836,NEE,188922,USD,2022,Q3,2022-09-30,2022-11-03,2023-11-07,1973770492.0,1975000000.0,6719000000.0,-1933000000.0,4786000000.0,-3095000000.0,,,-1289000000.0,1691000000.0,20000000.0,-259000000.0,1711000000.0,171000000.0,1882000000,-323000000.0,1559000000,,1696000000,1696000000
32837,NEE,188922,USD,2022,Q4,2022-12-31,2023-02-17,2023-11-07,1928688524.0,1963800000.0,6164000000.0,-1501000000.0,4663000000.0,-2943000000.0,,,-1171000000.0,1720000000.0,-622000000.0,-685000000.0,1098000000.0,498000000.0,1596000000,-329000000.0,1267000000,,1522000000,1522000000
32838,NEE,188922,USD,2023,Q1,2023-03-31,2023-04-26,2024-04-23,1962500000.0,1972200000.0,6716000000.0,-1367000000.0,5349000000.0,-2405000000.0,,,-822000000.0,2944000000.0,-952000000.0,-1183000000.0,1992000000.0,179000000.0,2171000000,-386000000.0,1785000000,,2086000000,2086000000
32839,NEE,188922,USD,2023,Q2,2023-06-30,2023-07-26,2024-07-24,2023421945.0,2027000000.0,7349000000.0,-1359000000.0,5990000000.0,-3197000000.0,,,-1494000000.0,2793000000.0,75000000.0,-135000000.0,2868000000.0,193000000.0,3061000000,-497000000.0,2564000000,,2795000000,2795000000
32840,NEE,188922,USD,2023,Q3,2023-09-30,2023-11-07,2024-10-23,2031666667.0,2036000000.0,7172000000.0,-1554000000.0,5618000000.0,-3789000000.0,,,-1957000000.0,1829000000.0,-899000000.0,-26000000.0,930000000.0,43000000.0,973000000,46000000.0,1019000000,,1219000000,1219000000
32841,NEE,188922,USD,2023,Q4,2023-12-31,2024-02-16,2024-10-23,2086811388.0,2088000000.0,6878000000.0,-1177000000.0,5701000000.0,-3435000000.0,,,-1607000000.0,2266000000.0,-1862000000.0,-1980000000.0,404000000.0,679000000.0,1083000000,-168000000.0,915000000,,1210000000,1210000000
32842,NEE,188922,USD,2024,Q1,2024-03-31,2024-04-23,2025-04-23,2051500000.0,2055200000.0,5731000000.0,-1206000000.0,4525000000.0,-2570000000.0,,,-898000000.0,1955000000.0,-86000000.0,-323000000.0,1869000000.0,295000000.0,2164000000,-227000000.0,1937000000,,2268000000,2268000000
32843,NEE,188922,USD,2024,Q2,2024-06-30,2024-07-24,2025-07-23,2052500000.0,2058200000.0,6069000000.0,-1280000000.0,4789000000.0,-3148000000.0,,,-1409000000.0,1641000000.0,-572000000.0,-820000000.0,1069000000.0,163000000.0,1232000000,64000000.0,1296000000,,1622000000,1622000000
32844,NEE,188922,USD,2024,Q3,2024-09-30,2024-10-23,2025-10-28,2053500000.0,2061400000.0,7567000000.0,-1451000000.0,6116000000.0,-3491000000.0,,,-1642000000.0,2625000000.0,-1485000000.0,-1817000000.0,1140000000.0,456000000.0,1596000000,-5000000.0,1591000000,,1852000000,1852000000
33079,NFLX,83548,USD,2019,Q4,2019-12-31,2020-01-29,2020-10-22,4385720000.0,4513910000.0,5467434000.0,-3466023000.0,2001411000.0,-1542899000.0,-1133523000.0,-409376000.0,,458512000.0,-309179000.0,-177801000.0,149333000.0,,149333000,437637000.0,586970000,,586970000,586970000
33080,NFLX,83548,USD,2020,Q1,2020-03-31,2020-04-21,2021-04-22,4393520000.0,4524940000.0,5767691000.0,-3599701000.0,2167990000.0,-1209734000.0,-755917000.0,-453817000.0,,958256000.0,-162386000.0,-184083000.0,795870000.0,,795870000,-86803000.0,709067000,,709067000,709067000
33081,NFLX,83548,USD,2020,Q2,2020-06-30,2020-07-20,2021-07-22,4405690000.0,4539450000.0,6148286000.0,-3643707000.0,2504579000.0,-1146651000.0,-711606000.0,-435045000.0,,1357928000.0,-322326000.0,-189151000.0,1035602000.0,,1035602000,-315406000.0,720196000,,720196000,720196000
33082,NFLX,83548,USD,2020,Q3,2020-09-30,2020-10-22,2021-10-21,4415260000.0,4550880000.0,6435637000.0,-3867751000.0,2567886000.0,-1253023000.0,-799221000.0,-453802000.0,,1314863000.0,-453403000.0,-197079000.0,861460000.0,,861460000,-71484000.0,789976000,,789976000,789976000
33083,NFLX,83548,USD,2020,Q4,2020-12-31,2021-01-28,2021-10-21,4422410000.0,4553050000.0,6644442000.0,-4165160000.0,2479282000.0,-1525040000.0,-1038104000.0,-486936000.0,,954242000.0,-447825000.0,-197186000.0,506417000.0,,506417000,35739000.0,542156000,,542156000,542156000
33084,NFLX,83548,USD,2021,Q1,2021-03-31,2021-04-22,2022-04-21,4432240000.0,4556410000.0,7163282000.0,-3868511000.0,3294771000.0,-1334915000.0,-809708000.0,-525207000.0,,1959856000.0,74646000.0,-194440000.0,2034502000.0,,2034502000,-327787000.0,1706715000,,1706715000,1706715000
33085,NFLX,83548,USD,2021,Q2,2021-06-30,2021-07-22,2022-07-21,4431590000.0,4551290000.0,7341777000.0,-4018008000.0,3323769000.0,-1476139000.0,-938818000.0,-537321000.0,,1847630000.0,-253841000.0,-191322000.0,1593789000.0,,1593789000,-240776000.0,1353013000,,1353013000,1353013000
33086,NFLX,83548,USD,2021,Q3,2021-09-30,2021-10-21,2022-10-20,4431920000.0,4553850000.0,7483467000.0,-4206589000.0,3276878000.0,-1521625000.0,-957738000.0,-563887000.0,,1755253000.0,-94294000.0,-94294000.0,1660959000.0,,1660959000,-211888000.0,1449071000,,1449071000,1449071000
33087,NFLX,83548,USD,2021,Q4,2021-12-31,2022-01-27,2022-10-20,4431550000.0,4553720000.0,7709318000.0,-5239575000.0,2469743000.0,-1837973000.0,-1190503000.0,-647470000.0,,631770000.0,-80917000.0,-492131000.0,550853000.0,,550853000,56576000.0,607429000,,607429000,607429000
33088,NFLX,83548,USD,2022,Q1,2022-03-31,2022-04-21,2023-04-21,4434620000.0,4557950000.0,7867767000.0,-4284705000.0,3583062000.0,-1611436000.0,-953906000.0,-657530000.0,,1971626000.0,8066000.0,-187579000.0,1979692000.0,,1979692000,-382245000.0,1597447000,,1597447000,1597447000
33089,NFLX,83548,USD,2022,Q2,2022-06-30,2022-07-21,2023-07-21,4445570000.0,4501690000.0,7970141000.0,-4690755000.0,3279386000.0,-1701103000.0,-984257000.0,-716846000.0,,1578283000.0,44771000.0,-175455000.0,1623054000.0,,1623054000,-182103000.0,1440951000,,1440951000,1440951000
33090,NFLX,83548,USD,2022,Q3,2022-09-30,2022-10-20,2023-10-20,4448780000.0,4503440000.0,7925589000.0,-4788665000.0,3136924000.0,-1603906000.0,-941167000.0,-662739000.0,,1533018000.0,88829000.0,88829000.0,1621847000.0,,1621847000,-223605000.0,1398242000,,1398242000,1398242000
33091,NFLX,83548,USD,2022,Q4,2022-12-31,2023-01-26,2023-10-20,4458950000.0,4488520000.0,7852053000.0,-5404160000.0,2447893000.0,-1897989000.0,-1224063000.0,-673926000.0,,549904000.0,-510568000.0,-847878000.0,39336000.0,,39336000,15948000.0,55284000,,55284000,55284000
33092,NFLX,83548,USD,2023,Q1,2023-03-31,2023-04-21,2024-04-22,4452440000.0,4524170000.0,8161503000.0,-4803625000.0,3357878000.0,-1643561000.0,-956286000.0,-687275000.0,,1714317000.0,-245443000.0,-174239000.0,1468874000.0,,1468874000,-163754000.0,1305120000,,1305120000,1305120000
33093,NFLX,83548,USD,2023,Q2,2023-06-30,2023-07-21,2024-07-19,4438810000.0,4515720000.0,8187301000.0,-4673470000.0,3513831000.0,-1686648000.0,-1028665000.0,-657983000.0,,1827183000.0,-147851000.0,-174812000.0,1679332000.0,,1679332000,-191722000.0,1487610000,,1487610000,1487610000
33094,NFLX,83548,USD,2023,Q3,2023-09-30,2023-10-20,2024-10-18,4415370000.0,4500110000.0,8541668000.0,-4930788000.0,3610880000.0,-1694486000.0,-1037327000.0,-657159000.0,,1916394000.0,-7345000.0,-175563000.0,1909049000.0,,1909049000,-231627000.0,1677422000,,1677422000,1677422000
33095,NFLX,83548,USD,2023,Q4,2023-12-31,2024-01-26,2024-10-18,4356220000.0,4439920000.0,8832825000.0,-5307485000.0,3525340000.0,-2029231000.0,-1355890000.0,-673341000.0,,1496109000.0,-347959000.0,-175212000.0,1148150000.0,,1148150000,-210312000.0,937838000,,937838000,937838000
33096,NFLX,83548,USD,2024,Q1,2024-03-31,2024-04-22,2025-04-18,4320900000.0,4416540000.0,9370440000.0,-4977073000.0,4393367000.0,-1760833000.0,-1058360000.0,-702473000.0,,2632534000.0,-17955000.0,-173314000.0,2614579000.0,,2614579000,-282370000.0,2332209000,,2332209000,2332209000
33097,NFLX,83548,USD,2024,Q2,2024-06-30,2024-07-19,2025-07-18,4300650000.0,4397390000.0,9559310000.0,-5174143000.0,4385167000.0,-1782330000.0,-1071076000.0,-711254000.0,,2602837000.0,-88981000.0,-167986000.0,2513856000.0,,2513856000,-366550000.0,2147306000,,2147306000,2147306000
33098,NFLX,83548,USD,2024,Q3,2024-09-30,2024-10-18,2025-10-22,4282390000.0,4378980000.0,9824703000.0,-5119884000.0,4704819000.0,-1795342000.0,-1060279000.0,-735063000.0,,2909477000.0,-206523000.0,-184830000.0,2702954000.0,,2702954000,-339445000.0,2363509000,,2363509000,2363509000
33239,NKE,101814,USD,2020,Q3,2020-02-29,2020-04-07,2021-04-02,1556300000.0,1591600000.0,10104000000.0,-5631000000.0,4473000000.0,-3283000000.0,-3283000000.0,,,1190000000.0,-309000000.0,-12000000.0,881000000.0,,881000000,-34000000.0,847000000,,847000000,847000000
33240,NKE,101814,USD,2020,Q4,2020-05-31,2020-07-24,2021-04-02,1555900000.0,1582900000.0,6313000000.0,-3960000000.0,2353000000.0,-3191000000.0,-3191000000.0,,,-838000000.0,34000000.0,-50000000.0,-804000000.0,,-804000000,14000000.0,-790000000,,-790000000,-790000000
33241,NKE,101814,USD,2021,Q1,2020-08-31,2020-10-08,2021-10-05,1561800000.0,1593300000.0,10594000000.0,-5853000000.0,4741000000.0,-2975000000.0,-2975000000.0,,,1766000000.0,-51000000.0,-65000000.0,1715000000.0,,1715000000,-197000000.0,1518000000,,1518000000,1518000000
